str_of_words,is_person,type
Callisburg,0,city
Koror,0,city
Nidzica,0,city
Holzgerlingen,0,city
Medina,0,city
"Ellisville, Mississippi",0,city
Shelby,0,city
St. Anthony,0,city
Bamenda,0,city
Andújar,0,city
Grand View,0,city
"Nyanza, Rwanda",0,city
Thompson,0,city
Beitunia,0,city
Royal Oak,0,city
Anenii Noi,0,city
Jenkins,0,city
Tsetserleg,0,city
Freyburg,0,city
Grosse Pointe Farms,0,city
West Melbourne,0,city
Ajman,0,city
Nea Ionia,0,city
Dunseith,0,city
Coswig,0,city
Karkkila,0,city
Naxos (city),0,city
"Center, Missouri",0,city
Sömmerda,0,city
Lakselv,0,city
Clermont,0,city
Neka,0,city
Cuyahoga Falls,0,city
Mahlberg,0,city
Diagonal,0,city
Connersville,0,city
Encinitas,0,city
Rolling Fields,0,city
Sisters,0,city
Rowan,0,city
Enterprise,0,city
Pigüé,0,city
Sisakht,0,city
Volkmarsen,0,city
Ancient Ostra,0,city
Dirce Reis,0,city
Vernon Center,0,city
"Keren, Eritrea",0,city
Arcadia,0,city
Copperhill,0,city
Vöhringen,0,city
Denison,0,city
Cleburne,0,city
Escobares,0,city
Geislingen,0,city
Joachimsthal,0,city
Waterloo,0,city
Fartura,0,city
Manitowoc,0,city
Walker,0,city
"Sibanicú, Cuba",0,city
Beni Ansar / Aït Nsar,0,city
Carmel,0,city
"Hunnewell, Kansas",0,city
Charles City,0,city
Alexandria,0,city
Großalmerode,0,city
Middleburg Heights,0,city
Wellford,0,city
Pastavy,0,city
Beilul,0,city
Savanna,0,city
Winnsboro,0,city
Kirbyville,0,city
Groß-Bieberau,0,city
Wolfhagen,0,city
"Asbury, Iowa",0,city
Waldeck,0,city
Eldon,0,city
Harlem,0,city
Waynesboro,0,city
Poway,0,city
Agdam,0,city
"Clinton, Mississippi",0,city
"Mongo, Chad",0,city
Philippsburg,0,city
Clinton,0,city
Malta Bend,0,city
Oberkirch,0,city
Puerto Maldonado,0,city
Biesenthal,0,city
Angoche,0,city
Etna,0,city
Tietê,0,city
"Angren, Uzbekistan",0,city
Mentor,0,city
Prosser,0,city
Ylöjärvi,0,city
Perry,0,city
McClusky,0,city
Borebi,0,city
Herzberg,0,city
Berbérati,0,city
Hamilton,0,city
Bordj Bou Arréridj,0,city
Rafard,0,city
Plainfield,0,city
New Ulm,0,city
Hohen Neuendorf,0,city
Old Brownsboro Place,0,city
Juraciški,0,city
Mascara,0,city
Grants,0,city
Paamiut,0,city
Ani,0,city
Red Bluff,0,city
Benton,0,city
New Baltimore,0,city
Dolores,0,city
Hodgenville,0,city
Suchowola,0,city
Trenton,0,city
Sparta,0,city
St Asaph,0,city
Millerton,0,city
Twin Falls,0,city
Portugalete,0,city
Clarion,0,city
Richmond,0,city
Niles,0,city
El Hiba,0,city
Slaton,0,city
"Pleasant Valley, West Virginia",0,city
Sontra,0,city
South English,0,city
Damachava,0,city
Mosby,0,city
Corella,0,city
Jeriquara,0,city
Renningen,0,city
Waldkappel,0,city
Dzierzgoń,0,city
Czarna Woda,0,city
Nienburg (Saale),0,city
Battenberg (Eder),0,city
Beerfelden,0,city
Raeford,0,city
Statesville,0,city
"Osiek, Świętokrzyskie Voivodeship",0,city
Jessen,0,city
Kuźnia Raciborska,0,city
Woźniki,0,city
"Koziegłowy, Silesian Voivodeship",0,city
Pilica,0,city
"Dobra, Turek County",0,city
Pleszew,0,city
Manfalut,0,city
Ujście,0,city
Piła,0,city
Wysoka,0,city
Międzychód,0,city
Krobia,0,city
Ankeny,0,city
Nowe Skalmierzyce,0,city
Skoki,0,city
Deir al-Balah,0,city
Ankober,0,city
Muramvya,0,city
Schömberg,0,city
Ruciane-Nida,0,city
Lahn,0,city
Aßlar,0,city
Hessisch Lichtenau,0,city
"Dobra, Łobez County",0,city
Velden,0,city
Lipiany,0,city
Diemelstadt,0,city
Trzcińsko-Zdrój,0,city
Resko,0,city
Anna,0,city
Caimito,0,city
San Cristóbal,0,city
Gedern,0,city
Anna Maria,0,city
Ottweiler,0,city
Anna Regina,0,city
Annandale,0,city
Bad Sooden-Allendorf,0,city
Witzenhausen,0,city
Bazneh,0,city
Hatzfeld,0,city
Tiaret,0,city
Solms,0,city
Laubach,0,city
Annopol,0,city
Annotto Bay,0,city
Clear Lake,0,city
Iron Mountain,0,city
"Novais, São Paulo",0,city
Ozimek,0,city
"Randolph, Kansas",0,city
Alotau,0,city
Borá,0,city
Lyndon,0,city
Lincoln,0,city
Manhattan Beach,0,city
Spearfish,0,city
Yarim,0,city
Bristol,0,city
Lahijan,0,city
Nidda,0,city
Obertshausen,0,city
Ober-Ramstadt,0,city
Vellmar,0,city
Heusenstamm,0,city
Pohlheim,0,city
Sankt Wendel,0,city
Bozeman,0,city
Butzbach,0,city
Griesheim,0,city
Rödermark,0,city
Hünfeld,0,city
Shahrisabz,0,city
Wyszogród,0,city
Serock,0,city
Ouahigouya,0,city
Praszka,0,city
Cuba,0,city
Anson,0,city
Ansonia,0,city
Immenhausen,0,city
Le Mars,0,city
Falkenberg/Elster,0,city
Pismo Beach,0,city
Piedmont,0,city
Florstadt,0,city
Pedro de Toledo,0,city
Münzenberg,0,city
Lakewood,0,city
Blakesburg,0,city
Działoszyce,0,city
Suakin,0,city
Heppner,0,city
East Dubuque,0,city
Erbach,0,city
Antelope,0,city
Leun,0,city
Mogontiacum,0,city
Bahía Honda,0,city
Torgelow,0,city
Putbus,0,city
South Amboy,0,city
Antequera,0,city
Breuberg,0,city
Bissorã,0,city
Lamar,0,city
Kać,0,city
Dovzhansk,0,city
Fruitland,0,city
Jizzakh,0,city
Erkner,0,city
Beeskow,0,city
Mörön,0,city
Desert Hot Springs,0,city
Frankenberg,0,city
Greenville,0,city
Taza,0,city
Sayram,0,city
Warri,0,city
New Braunfels,0,city
Princeton,0,city
Pittsfield,0,city
Carmi,0,city
Red Bud,0,city
Yorkville,0,city
Pontiac,0,city
Prophetstown,0,city
Wyoming,0,city
Plano,0,city
Winnebago,0,city
Centreville,0,city
Clinton,0,city
Olney,0,city
Centralia,0,city
Carlinville,0,city
Eureka,0,city
Washington,0,city
Sullivan,0,city
Creal Springs,0,city
Fairview Heights,0,city
Mount Pulaski,0,city
Maroa,0,city
Cuba,0,city
Farmington,0,city
Watseka,0,city
Mattoon,0,city
Carrollton,0,city
Silvis,0,city
Wamac,0,city
Fairbury,0,city
Marengo,0,city
Oglesby,0,city
Rochelle,0,city
Girard,0,city
Villa Grove,0,city
Cairo,0,city
Hurst,0,city
Wheaton,0,city
Cerritos,0,city
Henry,0,city
Gilman,0,city
"Atlanta, Illinois",0,city
Assumption,0,city
Lake Forest,0,city
Murphysboro,0,city
Macomb,0,city
Mason City,0,city
Winchester,0,city
Madison,0,city
Marion,0,city
Eldorado,0,city
St. Francisville,0,city
Colchester,0,city
Wenona,0,city
West Peoria,0,city
Hillsboro,0,city
Du Quoin,0,city
Rushville,0,city
Petersburg,0,city
McLeansboro,0,city
Colona,0,city
Carlyle,0,city
Benton,0,city
Mascoutah,0,city
Marshall,0,city
Troy,0,city
Chillicothe,0,city
Mount Carroll,0,city
Pinckneyville,0,city
Nashville,0,city
Staunton,0,city
Macon,0,city
West Frankfort,0,city
Chester,0,city
Sparta,0,city
Ava,0,city
Lacon,0,city
Mount Carmel,0,city
Lexington,0,city
Delavan,0,city
Chenoa,0,city
Toulon,0,city
Martinsville,0,city
Auburn,0,city
Neoga,0,city
Breese,0,city
Wood Dale,0,city
Le Roy,0,city
Newton,0,city
Grand Tower,0,city
Kinmundy,0,city
McHenry,0,city
Genoa,0,city
El Paso,0,city
Mount Olive,0,city
Lockport,0,city
Havana,0,city
Park City,0,city
Mendota,0,city
Mounds,0,city
Nokomis,0,city
Farmer City,0,city
Ashley,0,city
Leland Grove,0,city
Momence,0,city
Altamont,0,city
Golconda,0,city
Byron,0,city
Jonesboro,0,city
Casey,0,city
Shelbyville,0,city
Gillespie,0,city
Harvard,0,city
St. Elmo,0,city
Sumner,0,city
Coffeen,0,city
Orient,0,city
Quincy,0,city
Al-Safira,0,city
New Boston,0,city
Rafsanjan,0,city
Rosiclare,0,city
Barry,0,city
Marquette Heights,0,city
Elmwood,0,city
Benld,0,city
Bunker Hill,0,city
Chrisman,0,city
Bridgeport,0,city
Oakland,0,city
Gibson City,0,city
Warrenville,0,city
Nauvoo,0,city
Lewistown,0,city
Columbia,0,city
Geneva,0,city
Paxton,0,city
Pana,0,city
Warsaw,0,city
Ottawa,0,city
Wilmington,0,city
Greenville,0,city
Mount Sterling,0,city
Oregon,0,city
Harrisburg,0,city
Prospect Heights,0,city
Grayville,0,city
Park Ridge,0,city
Zeigler,0,city
Quneitra,0,city
Beattie,0,city
Mound City,0,city
Cambridge,0,city
Waverly,0,city
Paris,0,city
Pisgah,0,city
Peru,0,city
Highland Park,0,city
Cunningham,0,city
Keithsburg,0,city
Litchfield,0,city
Browerville,0,city
Monroe,0,city
Oakbrook Terrace,0,city
Batavia,0,city
York,0,city
Stary Krym,0,city
Greenfield,0,city
Brookport,0,city
Flora,0,city
Trenton,0,city
Tuscola,0,city
Helotes,0,city
Linneus,0,city
South Beloit,0,city
"Geneseo, Kansas",0,city
Graf,0,city
White Hall,0,city
Sandwich,0,city
Roodhouse,0,city
Bushnell,0,city
Hacienda Heights,0,city
Crystal Lake,0,city
Elmo,0,city
Carbondale,0,city
Toluca,0,city
Geneseo,0,city
Vienna,0,city
Highwood,0,city
Monmouth,0,city
Vandalia,0,city
Hickory Hills,0,city
Georgetown,0,city
Bloomington,0,city
Streator,0,city
Blue Island,0,city
Shawneetown,0,city
Jacksonville,0,city
Calumet City,0,city
East St. Louis,0,city
Galena,0,city
Charleston,0,city
LaSalle,0,city
Edwardsville,0,city
Herrin,0,city
Effingham,0,city
O'Fallon,0,city
Champaign,0,city
Mount Vernon,0,city
Harvey,0,city
Gallup,0,city
Elmdale,0,city
Kleszczele,0,city
Eupora,0,city
East Moline,0,city
Berwyn,0,city
Igarapava,0,city
Loves Park,0,city
Burbank,0,city
Chicago Heights,0,city
Eaton Rapids,0,city
Pekin,0,city
Kankakee,0,city
Monticello,0,city
Kriva Palanka,0,city
Catiguá,0,city
Dallas City,0,city
Countryside,0,city
St. Charles,0,city
Taylorville,0,city
Jerseyville,0,city
Virden,0,city
Cathedral City,0,city
Oak Forest,0,city
Christopher,0,city
Palos Hills,0,city
Griggsville,0,city
Country Club Hills,0,city
Lanark,0,city
Braidwood,0,city
Rock Falls,0,city
Palos Heights,0,city
Nason,0,city
Sesser,0,city
Carterville,0,city
Athens,0,city
Darien,0,city
La Harpe,0,city
Northlake,0,city
Lebanon,0,city
Canton,0,city
Kewanee,0,city
Oneida,0,city
Markham,0,city
Wolf Point,0,city
Bristow,0,city
Fort Bragg,0,city
Nueve de Julio,0,city
Bayt al-Faqih,0,city
Elmhurst,0,city
Keewatin,0,city
Marseilles,0,city
Virginia,0,city
Venice,0,city
Abingdon,0,city
Johnston City,0,city
Morden,0,city
Carthage,0,city
Blairsville,0,city
Moline,0,city
Itariri,0,city
Thornton,0,city
Weston,0,city
Hudson,0,city
Samaná,0,city
Witt,0,city
"Matucana, Peru",0,city
Minonk,0,city
Ardakan,0,city
Salem,0,city
Burlington,0,city
Fredericktown,0,city
Charter Oak,0,city
Moore Haven,0,city
Araras,0,city
Madison,0,city
DeKalb,0,city
West Chicago,0,city
Delmar,0,city
Vasai-Virar,0,city
Malegaon,0,city
Cabudare,0,city
Orange,0,city
Spring Valley,0,city
Beardstown,0,city
el-Bahnasa,0,city
Kamina,0,city
Bucak,0,city
Steelville,0,city
Arcola,0,city
São Lourenço da Serra,0,city
Marquette,0,city
Rashtkhvar,0,city
Gulu,0,city
Satara,0,city
Szczyrk,0,city
Minidoka,0,city
"Belgrade, Minnesota",0,city
San Juan,0,city
"Franklin, Minnesota",0,city
Richmond Hill,0,city
Rolling Meadows,0,city
Bradenton,0,city
Woodston,0,city
Cedar Falls,0,city
Kelley,0,city
"Richfield, Kansas",0,city
Follett,0,city
Leme,0,city
Leola,0,city
Antsirabe,0,city
Aydıncık,0,city
Hazel Park,0,city
Louisburg,0,city
Léogâne,0,city
Liebenwalde,0,city
Hennigsdorf,0,city
Owerri,0,city
Bishop,0,city
Stewartville,0,city
Kissimmee,0,city
Garwolin,0,city
Redcliff,0,city
Radzionków,0,city
Sales,0,city
Fort Pierce,0,city
Fort Jones,0,city
Park River,0,city
Elsterwerda,0,city
Avadi,0,city
Mystic,0,city
Nuzi,0,city
Sawyer,0,city
Deerfield Beach,0,city
Santo Antônio da Alegria,0,city
Czarna Białostocka,0,city
Lead,0,city
Lali,0,city
"Tann, Hesse",0,city
Roswell,0,city
Russellville,0,city
Brookhaven,0,city
Vincennes,0,city
Araxá,0,city
Barnwell,0,city
North Canton,0,city
Freeman,0,city
Kédougou,0,city
Paso Robles,0,city
Coin,0,city
Gazakh,0,city
Wayland,0,city
"São Sebastião, São Paulo",0,city
Ilorin,0,city
Kremmen,0,city
Okeechobee,0,city
Ivacevičy,0,city
Haileyville,0,city
Brooksville,0,city
Zaboli,0,city
Santana da Ponte Pensa,0,city
Santo Tomás de Castilla,0,city
"Faryab, Iran",0,city
Fayetteville,0,city
Craigmont,0,city
Parkland,0,city
Schell City,0,city
Carpinteria,0,city
"Guasave, Sinaloa",0,city
Arrah,0,city
Timken,0,city
Colwell,0,city
Union City,0,city
Finsterwalde,0,city
Tybee Island,0,city
Molalla,0,city
Divinolândia,0,city
Central Point,0,city
Carbon,0,city
Clayton,0,city
Bad Liebenwerda,0,city
Auburndale,0,city
Imlay City,0,city
Waynesville,0,city
"Perryville, Kentucky",0,city
Maadi,0,city
La Victoria,0,city
Findlay,0,city
Prince George,0,city
Browns Valley,0,city
Havelock,0,city
Almena,0,city
Grove City,0,city
Arvada,0,city
Los Banos,0,city
Fleming-Neon,0,city
Golczewo,0,city
Broxton,0,city
"Randolph, Iowa",0,city
Campbell,0,city
Akeley,0,city
Soap Lake,0,city
Shaw,0,city
Baborów,0,city
Chillicothe,0,city
Neosho Rapids,0,city
Lechería,0,city
Małogoszcz,0,city
Rutland,0,city
Mendenhall,0,city
Cesário Lange,0,city
Olathe,0,city
Seal Beach,0,city
Philip,0,city
Farah,0,city
Prairie Rose,0,city
Mbaïki,0,city
Menan,0,city
LaGrange,0,city
Iporanga,0,city
Gersfeld,0,city
Jewell,0,city
Shelton,0,city
Moraga,0,city
"Iuka, Kansas",0,city
Ceres,0,city
Wyandotte,0,city
"Rainier, Oregon",0,city
La Palma,0,city
Hialeah Gardens,0,city
Cherokee,0,city
Fernando Prestes,0,city
Wilson,0,city
"La Unión, Huánuco",0,city
Mandurah,0,city
El Monte,0,city
Muskego,0,city
Grace,0,city
Atwater,0,city
Albert,0,city
"José Bonifácio, São Paulo",0,city
Temperley,0,city
Round Lake,0,city
Blandville,0,city
Haddam,0,city
Elwood,0,city
Alfredo Marcondes,0,city
Matagalpa,0,city
Ubatuba,0,city
Ialoveni,0,city
Ras Ajdir,0,city
Manilla,0,city
Mabaruma,0,city
Sandovalina,0,city
Florence,0,city
Independence,0,city
Scotts Valley,0,city
Yucaipa,0,city
Tangalle,0,city
Bria,0,city
Unionville,0,city
Ruydar,0,city
Sinop,0,city
Muborak,0,city
Powell River,0,city
East Chicago,0,city
Boujdour,0,city
Královo Pole,0,city
Solen,0,city
"Moran, Kansas",0,city
Moji-Mirim,0,city
Buckhannon,0,city
Thiès,0,city
Libertador General San Martín,0,city
Horn Lake,0,city
Temsia,0,city
"Kasama, Zambia",0,city
Progreso,0,city
Long Beach,0,city
Sublette,0,city
Coleman,0,city
Rubiácea,0,city
Keystone Heights,0,city
Ambler,0,city
Thurii,0,city
Meshkan,0,city
Lakeshire,0,city
Arnold,0,city
Pequot Lakes,0,city
Redfield,0,city
Güira de Melena,0,city
Candelaria,0,city
Carlos M. de Cespedes,0,city
Alquízar,0,city
Riverton,0,city
Klimavichy,0,city
Snyder,0,city
Georgetown,0,city
Gordon,0,city
Kismet,0,city
Essexville,0,city
Doolittle,0,city
Attapulgus,0,city
Nowy Dwór Gdański,0,city
Coffs Harbour,0,city
"Azna, Lorestan",0,city
Fruitland Park,0,city
Wauseon,0,city
Calio,0,city
Tenino,0,city
Marvdasht,0,city
Shahrud,0,city
Maragheh,0,city
Miandoab,0,city
Khoy,0,city
Gosford,0,city
Dezful,0,city
Babol,0,city
Kamëz,0,city
Malayer,0,city
Sharonville,0,city
Sirjan,0,city
Goulburn,0,city
Bandar-e Mahshahr,0,city
Geraldton,0,city
Joondalup,0,city
Borujerd,0,city
San Ramon,0,city
Kędzierzyn-Koźle,0,city
Morro Bay,0,city
Wilmore,0,city
Saltinho,0,city
Fritch,0,city
Karpacz,0,city
Port Macquarie,0,city
Rockhampton,0,city
Armidale,0,city
North Lauderdale,0,city
Port Augusta,0,city
Wodonga,0,city
Hervey Bay,0,city
Mount Isa,0,city
Cessnock,0,city
Queanbeyan,0,city
Bukan,0,city
Maryland Heights,0,city
Hines,0,city
Garnavillo,0,city
Pratt,0,city
Skępe,0,city
Iguala,0,city
Glenview Manor,0,city
Preston,0,city
Brańsk,0,city
Castilho,0,city
East Prairie,0,city
Elkhart,0,city
Libertyville,0,city
Hedrick,0,city
"Dagana, Senegal",0,city
Shelbyville,0,city
"Sandusky, Ohio",0,city
Błonie,0,city
Schuyler,0,city
Plains,0,city
Bowman,0,city
Lieksa,0,city
Elda,0,city
Morgan Hill,0,city
Underwood,0,city
Radzymin,0,city
Taleqan,0,city
Guliston,0,city
Lorain,0,city
Toprakkale,0,city
Kosonsoy,0,city
Norwood,0,city
Capela do Alto,0,city
"Oakville, Iowa",0,city
Knob Noster,0,city
Palm Coast,0,city
St. Donatus,0,city
Queenstown,0,city
Santa Rosa,0,city
Grand Blanc,0,city
Nowa Dęba,0,city
Elma,0,city
Lesko,0,city
Koronowo,0,city
Gackle,0,city
Włoszczowa,0,city
Aberdeen,0,city
Dunsmuir,0,city
Kangaatsiaq,0,city
Wabasha,0,city
Malcom,0,city
Lae,0,city
Creve Coeur,0,city
Calais,0,city
Erick,0,city
Mount Pleasant,0,city
Mahallat,0,city
Middelfart,0,city
Faradonbeh,0,city
Queenstown,0,city
Pieksämäki,0,city
Q613791,0,city
Haysville,0,city
Modale,0,city
Al Aaroui,0,city
Lone Oak,0,city
Tlaxcala,0,city
Leżajsk,0,city
Valparaiso,0,city
Tafresh,0,city
Slawharad,0,city
Morehead City,0,city
Bir Lehlou,0,city
Ho,0,city
Waycross,0,city
Nederland,0,city
Oregon,0,city
Raciąż,0,city
Las Piedras,0,city
Guastatoya,0,city
Volga,0,city
"Pedernales, Delta Amacuro",0,city
Razan,0,city
Dumont,0,city
Greenfield,0,city
Quinhámel,0,city
New Vienna,0,city
Olszyna,0,city
Tulare,0,city
Brigantine,0,city
Indaiatuba,0,city
Englewood,0,city
Grygla,0,city
Louny,0,city
Ryn,0,city
Kibuye,0,city
Apalachicola,0,city
Pontalinda,0,city
Cleveland,0,city
Palestine,0,city
Apapa,0,city
Aparecida,0,city
Aphrodisias,0,city
Apopka,0,city
Swift Current,0,city
Princeton,0,city
Wylie,0,city
Sachse,0,city
Anna,0,city
Dikhil,0,city
Rosbach vor der Höhe,0,city
Apple Valley,0,city
Inglewood,0,city
Palos de la Frontera,0,city
Niddatal,0,city
Raahe,0,city
Nampa,0,city
Aksu,0,city
Delaware,0,city
Pujehun,0,city
Rusayl,0,city
Kalagi,0,city
Hanseongbu,0,city
Araden,0,city
Rosenthal,0,city
Gemünden,0,city
Lollar,0,city
Carmel-by-the-Sea,0,city
Linden,0,city
Richland,0,city
Esna,0,city
"Aransas Pass, Texas",0,city
Araraquara,0,city
Ararat,0,city
Araure,0,city
Araçatuba,0,city
Aryanah,0,city
Colón,0,city
Hardwick,0,city
Ouésso,0,city
Winfield,0,city
Stromberg,0,city
Ozorków,0,city
Bad Axe,0,city
Braslaw,0,city
Reichelsheim,0,city
Bennett,0,city
Puck,0,city
Calabasas,0,city
"Lamin, North Bank Division, Gambia",0,city
Susanville,0,city
Pinole,0,city
Southport,0,city
Elkton,0,city
Tire,0,city
El Dorado,0,city
"Saint Ann's Bay, Jamaica",0,city
Panjakent,0,city
Olean,0,city
Dallas,0,city
Thomasville,0,city
High Point,0,city
Crary,0,city
Belle,0,city
Hayward,0,city
Norwich,0,city
Arcadia,0,city
Soluntum,0,city
Marivan,0,city
Mount Airy,0,city
Holtville,0,city
Chautauqua,0,city
La Feria,0,city
Arcata,0,city
San Rafael,0,city
Westmoreland,0,city
Lich,0,city
Sidi Ifni,0,city
Archdale,0,city
Archer,0,city
Archer City,0,city
Paranapuã,0,city
Nacaome,0,city
Kenema,0,city
Ashton,0,city
Orono,0,city
Olímpia,0,city
Rey,0,city
Mufulira,0,city
Pembroke,0,city
Florissant,0,city
Thief River Falls,0,city
Rosenberg,0,city
Montego Bay,0,city
Lafayette,0,city
Chimoio,0,city
Ardanuç,0,city
Müllrose,0,city
Stęszew,0,city
Burkburnett,0,city
Villisca,0,city
Ardestan,0,city
Oborniki,0,city
Słupca,0,city
Międzyrzecz,0,city
Harvey,0,city
Waterloo,0,city
Pondicherry,0,city
Lakeland,0,city
Ardmore,0,city
Banfora,0,city
Jarinu,0,city
Mühlheim am Main,0,city
Choszczno,0,city
Kartuzy,0,city
Sztum,0,city
Myślibórz,0,city
Człuchów,0,city
Kępno,0,city
Shambaugh,0,city
"St. Anthony, Iowa",0,city
Juraqan,0,city
Naumburg,0,city
"New Boston, Texas",0,city
Balasore,0,city
"Triolet, Mauritius",0,city
West Concord,0,city
Ejido,0,city
Bell City,0,city
Xırdalan,0,city
Beylagan,0,city
Ostrzeszów,0,city
Bandar Charak,0,city
Busselton,0,city
Jämsä,0,city
St. Marys,0,city
Alumínio,0,city
Minas,0,city
Najasa,0,city
Bellevue,0,city
Vertientes,0,city
Sierra de Cubitas,0,city
Guáimaro,0,city
Esmeralda,0,city
Nuevitas,0,city
Tabora,0,city
Aligudarz,0,city
Masjed Soleyman,0,city
Astaneh-ye Ashrafiyeh,0,city
Babolsar,0,city
Behbahan,0,city
Coquitlam,0,city
Santa Cruz del Sur,0,city
"Westport, Minnesota",0,city
Arviat,0,city
Abhar,0,city
Shushtar,0,city
Bandar Torkaman,0,city
Baneh,0,city
Florida,0,city
Hirschhorn,0,city
Iranshahr,0,city
Bampur,0,city
Astaneh,0,city
"Rolla, North Dakota",0,city
Ashkezar,0,city
Ashtian,0,city
Jabłonowo Pomorskie,0,city
Sialkot,0,city
Asaluyeh,0,city
Santa Maria,0,city
Skarżysko-Kamienna,0,city
Qarshi,0,city
Prusice,0,city
Osceola,0,city
Portmore,0,city
Naraq,0,city
Mongu,0,city
Wągrowiec,0,city
Sumner,0,city
Waxahachie,0,city
Bhiwandi,0,city
Astara,0,city
Algona,0,city
Primghar,0,city
Reinbeck,0,city
Estella-Lizarra,0,city
Mtwara,0,city
Telenești,0,city
Tarpon Springs,0,city
Wink,0,city
Dodge City,0,city
Breaux Bridge,0,city
Guttenberg,0,city
Arrecife,0,city
Malakoff,0,city
Quba,0,city
Mińsk Mazowiecki,0,city
"Montecarlo, Misiones",0,city
Qurghonteppa,0,city
Tursunzoda,0,city
St Davids,0,city
Mirassol,0,city
Hendrum,0,city
Wildomar,0,city
Spearman,0,city
Columbia Falls,0,city
Konacık,0,city
"Longchamps, Buenos Aires",0,city
Herreid,0,city
"Domburg, Suriname",0,city
Tambaú,0,city
Xonobod,0,city
Crystal Lakes,0,city
Hazorasp,0,city
Batatais,0,city
Sulphur,0,city
"Mapleton, Iowa",0,city
Defiance,0,city
Beaver,0,city
Dzisna,0,city
Venturia,0,city
Sandvika,0,city
Miasteczko Śląskie,0,city
Delta,0,city
Q651843,0,city
Embu das Artes,0,city
"Diadema, São Paulo",0,city
Lovelock,0,city
Wills Point,0,city
Ratlam,0,city
Ashland,0,city
Lago Vista,0,city
Elberon,0,city
Arhavi,0,city
Rayne,0,city
Bolnisi,0,city
Oiasso,0,city
Ila,0,city
Fremont,0,city
Morgantown,0,city
Brzozów,0,city
"Bardaï, Chad",0,city
Atascadero,0,city
Kańczuga,0,city
Cieszanów,0,city
Fitzgerald,0,city
"Penonomé, Coclé",0,city
Kief,0,city
Bukoba,0,city
Debdou,0,city
Maquoketa,0,city
Clinton (Missouri),0,city
Takestan,0,city
Jedlicze,0,city
Stockton,0,city
Jacareí,0,city
Iwonicz-Zdrój,0,city
Hisor,0,city
Ensenada,0,city
Dickens,0,city
Canyon Lake,0,city
Broussard,0,city
Malaryta,0,city
"York, Nebraska",0,city
Q656852,0,city
Nurmes,0,city
"Touba, Senegal",0,city
Franco da Rocha,0,city
Aurora,0,city
Conrad,0,city
Mayfield,0,city
Varavi,0,city
Bertoua,0,city
Căușeni,0,city
Chitré,0,city
Bonney Lake,0,city
Sultanhanı,0,city
Embaúba,0,city
Óleo,0,city
Bousso,0,city
Kelmė,0,city
Citrus Heights,0,city
Mielec,0,city
Woodbine,0,city
Sarıkaya,0,city
Kristinestad,0,city
Conway,0,city
Mikołów,0,city
"Lineville, Iowa",0,city
Wahoo,0,city
Mott,0,city
Weatherby Lake,0,city
Bluff City,0,city
Ripon,0,city
Alpine,0,city
Weitra,0,city
West Union,0,city
Motley,0,city
Pelican Rapids,0,city
Vinohrady,0,city
Lakota,0,city
Rio Grande da Serra,0,city
Ogallala,0,city
Meybod,0,city
Nuporanga,0,city
Avon,0,city
Aleksandrów Łódzki,0,city
Eldorado,0,city
Montebello,0,city
Grand Mound,0,city
Maradi,0,city
Nykarleby,0,city
Henderson,0,city
Castle Hills,0,city
Augusta Treverorum,0,city
Eureka,0,city
Flin Flon,0,city
Portage,0,city
Nevada City,0,city
Ribeirão Grande,0,city
Buk,0,city
Lichinga,0,city
Kinkala,0,city
Tupelo,0,city
San Bruno,0,city
Port St. Lucie,0,city
Bafang,0,city
Gitarama,0,city
Knyszyn,0,city
"Perry, Georgia",0,city
Berisso,0,city
Deloit,0,city
Davis,0,city
Negombo,0,city
College Park,0,city
"North Bend, Oregon",0,city
Bellville,0,city
Cotia,0,city
Edmonton,0,city
Ackley,0,city
Winthrop,0,city
Blackshear,0,city
Bessemer,0,city
Grinnell,0,city
Arcadia,0,city
Sudan,0,city
Bend,0,city
Elk Grove,0,city
Betanzos,0,city
Gazanak,0,city
Stąporków,0,city
Payette,0,city
Prince Albert,0,city
Pompano Beach,0,city
Albany,0,city
Sédhiou,0,city
San Miguel,0,city
"Great Bend, North Dakota",0,city
Wejherowo,0,city
Przasnysz,0,city
Puerto Cortés,0,city
Batouri,0,city
Gavião Peixoto,0,city
Werlte,0,city
Atoka,0,city
Decatur,0,city
Kambove,0,city
Cerro de Pasco,0,city
Del Mar,0,city
Harpers Ferry,0,city
Flandreau,0,city
San Clemente,0,city
Purdin,0,city
Arlington,0,city
Ha'il,0,city
Pueblo,0,city
Adolfo,0,city
Las Vegas,0,city
Jamestown,0,city
Sully,0,city
Clinton,0,city
Mallard,0,city
Braymer,0,city
Chefchaouen,0,city
San Pedro Town,0,city
"Oriente, São Paulo",0,city
Weimar,0,city
Wadena,0,city
Newcastle,0,city
Veii,0,city
McVille,0,city
La Salle,0,city
Głuchołazy,0,city
Hendersonville,0,city
Hermonthis,0,city
Galion,0,city
Comayagua,0,city
Czaplinek,0,city
Lourdes,0,city
Rossie,0,city
Koźmin Wielkopolski,0,city
Triunfo,0,city
Renton,0,city
Winchester,0,city
Marksville,0,city
San Pedro de Macorís,0,city
Elk Falls,0,city
Tus,0,city
Center,0,city
Bolama,0,city
Errenteria,0,city
San Francisco de Macorís,0,city
Nieszawa,0,city
Ponchatoula,0,city
Ribeirão Corrente,0,city
Clearfield,0,city
Savonlinna,0,city
Varkaus,0,city
